file_name,file_name.2,file_name.1,freq,if_univariate,size,length,trend,seasonal,stationary,transition,shifting,correlation
黔西南州册亨县岩架镇洛王村外么组老寨子滑坡.csv,,,other,False,user,1348,,,,,,
黔东南州从江县丙妹镇归林村12组弄搞寨滑坡.csv,,,other,False,user,1400,,,,,,
黔西南州册亨县坡妹镇走马村纳明湾组滑坡.csv,,,other,False,user,18640,,,,,,
黔东南州锦屏县河口乡岩湾村一组岩湾小学外坎滑坡.csv,,,other,False,user,7298,,,,,,
黔西南州兴仁市下山镇民族村尔田组滑坡.csv,,,other,False,user,966,,,,,,
铜仁市万山区黄道乡白屋场村桐油湾组滑坡.csv,,,other,False,user,966,,,,,,
铜仁市石阡县河坝镇美星村新寨组花滩滑坡.csv,,,other,False,user,1347,,,,,,
黔西南州望谟县打易镇毛坪村打架坪组（待核销）滑坡.csv,,,other,False,user,18576,,,,,,
黔东南州锦屏县三江镇平金村四组红星桥头滑坡.csv,,,other,False,user,966,,,,,,
毕节市大方县八堡乡水洞村上组滑坡.csv,,,other,False,user,571,,,,,,
六盘水市六枝特区新窑镇联合村龙窝寨组滑坡.csv,,,other,False,user,966,,,,,,
黔南州福泉市金山街道城郊村白泥坡组华丰砖厂（待核销）滑坡.csv,,,other,False,user,966,,,,,,
黔西南州望谟县新屯街道唐家坪村屋基组滑坡.csv,,,other,False,user,18577,,,,,,
遵义市湄潭县黄家坝街道沙坝村花院墙组滑坡.csv,,,other,False,user,18577,,,,,,
遵义市习水县大坡镇建筑村海渝组河嘴上滑坡.csv,,,other,False,user,16381,,,,,,
遵义市道真县平模镇平模村韩村组窑滚坡滑坡.csv,,,other,True,user,16406,,,,,,
遵义市道真县旧城镇场坝村大木湾组大木湾滑坡.csv,,,other,False,user,966,,,,,,
毕节市纳雍县阳长镇海子村王家丫口组王家丫口滑坡.csv,,,other,False,user,1234,,,,,,
毕节市七星关区梨树镇小屯沟村六组滑坡.csv,,,other,False,user,16098,,,,,,
黔西南州晴隆县沙子镇联盟村八、九组恒寨滑坡.csv,,,other,False,user,18576,,,,,,
毕节市纳雍县居仁街道桃园社区大山林组大山林滑坡.csv,,,other,False,user,966,,,,,,
黔东南州岑巩县思旸镇坪坝村冲岩溪组冲岩溪滑坡.csv,,,other,False,user,1401,,,,,,
六盘水市水城区勺米镇范家村二营组玉马线垮塌点滑坡.csv,,,other,False,user,9288,,,,,,
六盘水市水城区米箩镇草果村俄落组滑坡.csv,,,other,False,user,20812,,,,,,
毕节市纳雍县勺窝镇勺窝村杨家寨组滑坡.csv,,,other,False,user,8048,,,,,,
黔南州三都县都江镇高新村排外组排外滑坡.csv,,,other,False,user,18640,,,,,,
六盘水市六枝特区关寨镇箐口村下寨一、二组滑坡.csv,,,other,False,user,18581,,,,,,
毕节市大方县达溪镇聚河村以联组滑坡.csv,,,other,False,user,18576,,,,,,
铜仁市德江县长堡镇长堡社区何家寨组滑坡.csv,,,other,False,user,1210,,,,,,
毕节市纳雍县宣慰街道糯克村大园组大园滑坡.csv,,,other,False,user,966,,,,,,
黔东南州凯里市大风洞镇都力村翁塘组滑坡.csv,,,other,True,user,1464,,,,,,
黔西南州贞丰县白层镇那朗村和平大寨组和平滑坡.csv,,,other,False,user,966,,,,,,
遵义市汇川区高坪街道大桥村黄泥组滑坡.csv,,,other,False,user,1548,,,,,,
六盘水市盘州市石桥镇红岩村2组树林头滑坡.csv,,,other,False,user,1338,,,,,,
黔西南州兴仁市新龙场镇联庄村斑鸠洼组滑坡.csv,,,other,False,user,1548,,,,,,
黔西南州册亨县坡妹镇者王村沙坝组滑坡.csv,,,other,False,user,1376,,,,,,
六盘水市水城区都格镇黄泥村谢家寨组滑坡.csv,,,other,False,user,18576,,,,,,
铜仁市印江县刀坝镇席联村中寨组滑坡.csv,,,other,False,user,1210,,,,,,
毕节市纳雍县水东镇水东社区黑石头组滑坡.csv,,,other,False,user,18684,,,,,,
贵阳市清镇市暗流镇沙田村二亩田组滑坡.csv,,,other,False,user,18640,,,,,,
毕节市赫章县可乐乡农场村乐水组滑坡.csv,,,other,False,user,16147,,,,,,
黔南州福泉市凤山镇竹王城村大石板组大石板滑坡.csv,,,other,False,user,966,,,,,,
遵义市习水县坭坝乡飞龙山村十组青杠湾滑坡.csv,,,other,False,user,1111,,,,,,
六盘水市水城区阿戛镇松绿村半坡组滑坡.csv,,,other,False,user,966,,,,,,
黔西南州贞丰县小屯镇仁朝村分水岭组分水岭滑坡.csv,,,other,False,user,18576,,,,,,
铜仁市石阡县泉都街道银丰村水沟组滑坡.csv,,,other,False,user,1548,,,,,,
贵阳市花溪区麦坪镇大坡村五组老王冲滑坡.csv,,,other,True,user,1369,,,,,,
遵义市道真县隆兴镇前进村柏香林组柏香林滑坡.csv,,,other,False,user,16418,,,,,,
毕节市纳雍县玉龙坝镇新山村三组新山滑坡.csv,,,other,False,user,1548,,,,,,
铜仁市印江县龙津街道石灰溪村石灰溪组石灰溪滑坡.csv,,,other,False,user,1210,,,,,,
六盘水市六枝特区中寨苗族彝族布依族乡移山村三组滑坡.csv,,,other,False,user,20727,,,,,,
毕节市大方县羊场镇陇公村山脚组滑坡.csv,,,other,False,user,18576,,,,,,
黔西南州兴义市捧乍镇老厂村二龙口组滑坡.csv,,,other,False,user,966,,,,,,
安顺市关岭县岗乌镇谷目村小寨组岗乌小寨滑坡.csv,,,other,False,user,966,,,,,,
黔东南州丹寨县排调镇岔河村四组新寨滑坡.csv,,,other,True,user,14593,,,,,,
毕节市纳雍县张家湾镇补仲村半坡组2号滑坡.csv,,,other,False,user,20789,,,,,,
黔东南州丹寨县排调镇岔河村七组南情下寨滑坡.csv,,,other,True,user,14593,,,,,,
黔东南州镇远县羊场镇天池村赵家湾组滑坡.csv,,,other,False,user,1401,,,,,,
遵义市余庆县大乌江镇关塘村和坪组刘家屋基滑坡.csv,,,other,False,user,18577,,,,,,
黔东南州榕江县八开镇都江村平寨组滑坡.csv,,,other,False,user,974,,,,,,
六盘水市盘州市鸡场坪镇龙脖子居委会10组滑坡.csv,,,other,False,user,1369,,,,,,
毕节市织金县茶店乡团结村移民组滑坡.csv,,,other,False,user,966,,,,,,
六盘水市水城区蟠龙镇二道岩村庆祝一组滑坡.csv,,,other,False,user,1346,,,,,,
黔西南州晴隆县中营镇老坪村义勇组义勇滑坡.csv,,,other,False,user,18640,,,,,,
毕节市七星关区层台镇层台社区小沟组滑坡.csv,,,other,False,user,966,,,,,,
黔西南州兴义市猪场坪镇毛草湾村道角组周家院沟滑坡.csv,,,other,False,user,18576,,,,,,
铜仁市思南县邵家桥镇坪丰村大坪组滑坡.csv,,,other,False,user,565,,,,,,
黔南州贵定县云雾镇摆城村草坡组滑坡.csv,,,other,True,user,18576,,,,,,
贵阳市修文县六桶镇海马孔村丰收组栽家湾滑坡.csv,,,other,False,user,18639,,,,,,
黔西南州望谟县石屯镇冉道村一二组（待核销）滑坡.csv,,,other,False,user,1408,,,,,,
六盘水市六枝特区牛场苗族彝族乡黔中村下官寨组（待核销）滑坡.csv,,,other,False,user,1044,,,,,,
黔东南州从江县谷坪乡银潭村1组至四寨河公路1Km处滑坡.csv,,,other,False,user,966,,,,,,
贵阳市开阳县花梨镇翁昭村雷公田组滑坡.csv,,,other,False,user,18639,,,,,,
六盘水市钟山区大湾镇山根脚村陇嘎六、七组滑坡.csv,,,other,False,user,1702,,,,,,
遵义市湄潭县石莲镇黄莲坝村庙坝组上坝滑坡.csv,,,other,False,user,16424,,,,,,
遵义市习水县双龙乡兴中村兴中组村委滑坡.csv,,,other,False,user,16160,,,,,,
黔东南州从江县加鸠镇摆道村2、3组滑坡.csv,,,other,False,user,14595,,,,,,
黔东南州天柱县远口镇坡脚村五组吴礼春地基滑坡.csv,,,other,False,user,7298,,,,,,
黔南州福泉市凤山镇金凤村灯田二组半坡井滑坡.csv,,,other,False,user,18640,,,,,,
黔西南州贞丰县沙坪镇里怀村孔力组孔力滑坡.csv,,,other,False,user,18576,,,,,,
六盘水市盘州市柏果镇继光居委会4、5组滑坡.csv,,,other,False,user,1356,,,,,,
毕节市七星关区鸭池镇八十村四组滑坡.csv,,,other,False,user,16096,,,,,,
遵义市道真县玉溪镇池村村中村组柏香林湾滑坡.csv,,,other,False,user,16418,,,,,,
铜仁市思南县亭子坝镇冉家堰村邓家组灯架滑坡.csv,,,other,False,user,1210,,,,,,
黔西南州望谟县打易镇双坝村达那组滑坡.csv,,,other,False,user,18576,,,,,,
贵阳市开阳县金中镇中心村小寨组滑坡.csv,,,other,False,user,18640,,,,,,
毕节市纳雍县董地乡黎明村新发梁子组新发梁子滑坡.csv,,,other,False,user,966,,,,,,
黔东南州剑河县柳川镇乃寿村9组老寨阳岗滑坡.csv,,,other,False,user,14595,,,,,,
黔东南州施秉县甘溪乡江凯村大寨组1号滑坡.csv,,,other,False,user,966,,,,,,
铜仁市思南县枫芸土家族苗族乡龙塘村芭蕉坨组芭蕉坨滑坡.csv,,,other,False,user,18577,,,,,,
遵义市习水县二里镇观摩村张教组张教滑坡.csv,,,other,False,user,18576,,,,,,
遵义市习水县官店镇先锋村大土组沙坎滑坡.csv,,,other,False,user,14442,,,,,,
毕节市纳雍县雍熙街道银丰村箐脚组滑坡.csv,,,other,False,user,1234,,,,,,
遵义市汇川区沙湾镇混子村河坝组1滑坡.csv,,,other,True,user,1548,,,,,,
毕节市威宁县金钟镇水营村转坡组沈家冲子滑坡.csv,,,other,False,user,18576,,,,,,
黔东南州黄平县新州镇白保村新寨组滑坡.csv,,,other,False,user,966,,,,,,
毕节市七星关区大屯乡大河村沟头组猫猫沟半坡滑坡.csv,,,other,False,user,16096,,,,,,
黔东南州凯里市舟溪镇新光村下崩坡组滑坡.csv,,,other,False,user,1400,,,,,,
毕节市威宁县新发乡纸厂村纸厂组猫耳岩滑坡.csv,,,other,False,user,18576,,,,,,
黔东南州镇远县青溪镇甘溪村两个湾组滑坡.csv,,,other,False,user,966,,,,,,
六盘水市盘州市鸡场坪镇倮座村15组木谷滑坡.csv,,,other,False,user,1369,,,,,,
毕节市七星关区阴底乡高潮村十组滑坡.csv,,,other,False,user,966,,,,,,
黔西南州册亨县坡妹镇岩云村纳埂组滑坡.csv,,,other,False,user,1376,,,,,,
六盘水市水城区阿戛镇电光村潘家寨组、排松寨组滑坡.csv,,,other,False,user,966,,,,,,
六盘水市水城区化乐镇凤凰村水口组滑坡.csv,,,other,False,user,18576,,,,,,
毕节市金沙县马路乡金联村箐沟组滑坡.csv,,,other,False,user,16096,,,,,,
遵义市习水县醒民镇群星村五组滑坡.csv,,,other,False,user,18576,,,,,,
遵义市赤水市官渡镇五里村官仓坝组雷劈石（待核销）滑坡.csv,,,other,False,user,1800,,,,,,
黔东南州锦屏县启蒙镇流洞村岑果组滑坡.csv,,,other,True,user,1401,,,,,,
黔南州三都县都江镇河坝村一组排调滑坡.csv,,,other,False,user,18640,,,,,,
黔西南州册亨县秧坝镇顺汉村伟外组滑坡.csv,,,other,True,user,571,,,,,,
黔西南州贞丰县龙场镇龙山村磨子湾龙兴2组滑坡.csv,,,other,False,user,1376,,,,,,
黔西南州贞丰县小屯镇纳秧村田湾组田湾滑坡.csv,,,other,False,user,1548,,,,,,
黔南州福泉市马场坪街道小堡村前所组青杠坪滑坡.csv,,,other,False,user,18639,,,,,,
遵义市习水县双龙乡大坝村石梨组石梨瓦厂2号滑坡.csv,,,other,False,user,1344,,,,,,
黔东南州榕江县栽麻镇丰登村一组滑坡.csv,,,other,False,user,966,,,,,,
黔西南州册亨县丫他镇巴金村新位组滑坡.csv,,,other,False,user,1212,,,,,,
黔南州贵定县盘江镇长江村野梅岗组1号滑坡.csv,,,other,False,user,18640,,,,,,
黔西南州兴仁市新龙场镇联庄村九组老宅子滑坡.csv,,,other,False,user,18576,,,,,,
六盘水市水城区米箩镇铜厂村沙么克组滑坡.csv,,,other,False,user,966,,,,,,
毕节市黔西市金兰镇新益社区老寨子组滑坡.csv,,,other,False,user,17467,,,,,,
铜仁市沿河县塘坝镇四塘溪村大田坎组杨台山滑坡.csv,,,other,False,user,966,,,,,,
黔东南州凯里市龙场镇龙场村新寨组滑坡.csv,,,other,False,user,1410,,,,,,
黔西南州晴隆县茶马镇董箐村坳田组滑坡.csv,,,other,False,user,966,,,,,,
毕节市大方县星宿乡漆树村大石组滑坡.csv,,,other,False,user,18576,,,,,,
六盘水市六枝特区新窑镇联合村半坡组滑坡.csv,,,other,False,user,1738,,,,,,
铜仁市思南县合朋溪镇王家沟村王家沟组王家沟滑坡.csv,,,other,False,user,1210,,,,,,
六盘水市盘州市鸡场坪镇戈多村1-4组大寨头滑坡.csv,,,other,False,user,9288,,,,,,
黔西南州册亨县坡妹镇民族村纳良组滑坡.csv,,,other,False,user,966,,,,,,
遵义市习水县二郎镇沙坝村街上组街上滑坡.csv,,,other,False,user,18576,,,,,,
铜仁市思南县长坝镇三合场村肖家沟组肖家沟滑坡.csv,,,other,False,user,1210,,,,,,
六盘水市水城区都格镇都格村白沙坡组滑坡.csv,,,other,False,user,966,,,,,,
毕节市纳雍县化作乡化作村萝卜寨组滑坡.csv,,,other,False,user,966,,,,,,
毕节市七星关区清水铺镇红岩村湾子组-4滑坡.csv,,,other,False,user,966,,,,,,
铜仁市思南县大河坝镇泥溪村石板溪组石板溪滑坡.csv,,,other,False,user,18576,,,,,,
六盘水市水城区新街乡二台村王家丫口组滑坡.csv,,,other,False,user,1709,,,,,,
六盘水市钟山区保华镇阿勒河居委会加河一、二、三组白马儿滑坡.csv,,,other,False,user,20424,,,,,,
安顺市镇宁县良田镇柿寨村柿寨组柿寨村柿寨组滑坡.csv,,,other,False,user,966,,,,,,
毕节市赫章县哲庄镇环山村花果组滑坡.csv,,,other,False,user,966,,,,,,
黔东南州凯里市开怀街道党果村1组教学点滑坡.csv,,,other,False,user,966,,,,,,
黔东南州麻江县杏山街道杏山村慢坡组滑坡.csv,,,other,False,user,14593,,,,,,
遵义市习水县官店镇何村村丫口组黑笔尖滑坡.csv,,,other,False,user,18576,,,,,,
毕节市赫章县平山镇双塘村麻塘组2号滑坡.csv,,,other,True,user,1212,,,,,,
黔东南州镇远县舞阳镇甘溪村金山组滑坡.csv,,,other,False,user,1400,,,,,,
六盘水市水城区化乐镇凤凰村金竹组滑坡.csv,,,other,False,user,18576,,,,,,
黔东南州黎平县德凤街道汪家庄村四组滑坡.csv,,,other,False,user,966,,,,,,
黔西南州普安县南湖街道西陇村旧屋基组滑坡.csv,,,other,False,user,966,,,,,,
黔东南州丹寨县排调镇双尧村二组滑坡.csv,,,other,False,user,966,,,,,,
毕节市大方县黄泥塘镇魁书村大沟组滑坡.csv,,,other,False,user,966,,,,,,
贵阳市清镇市新店镇永和村天生组滑坡.csv,,,other,False,user,18640,,,,,,
遵义市习水县桑木镇森林村裕民组大坪子滑坡.csv,,,other,False,user,1344,,,,,,
铜仁市江口县坝盘镇张屯村头坝溪组滑坡.csv,,,other,False,user,966,,,,,,
遵义市习水县寨坝镇合兴村龚家榜组龚家榜滑坡.csv,,,other,False,user,17180,,,,,,
遵义市汇川区沙湾镇连阡村龙庄组滑坡.csv,,,other,False,user,1376,,,,,,
铜仁市松桃县石梁乡两岔河村下寨组滑坡.csv,,,other,True,user,1401,,,,,,
黔东南州丹寨县雅灰乡送陇村六组滑坡.csv,,,other,False,user,556,,,,,,
黔南州福泉市马场坪街道小堡村洋土坪组洋土坪滑坡.csv,,,other,False,user,966,,,,,,
黔南州罗甸县龙坪镇云干社区幸福村干房组滑坡.csv,,,other,False,user,1362,,,,,,
黔西南州晴隆县长流乡双龙村当家组滑坡.csv,,,other,False,user,1126,,,,,,
黔东南州剑河县磻溪镇团结村六组滑坡.csv,,,other,False,user,966,,,,,,
黔东南州从江县宰便镇宰便村3组东侧滑坡.csv,,,other,True,user,14593,,,,,,
黔东南州台江县排羊乡大塘村2组(白基山)滑坡.csv,,,other,False,user,966,,,,,,
黔东南州镇远县江古镇凤湾村雨家坡组滑坡.csv,,,other,False,user,20786,,,,,,
黔南州贵定县云雾镇摆城村半坡组滑坡.csv,,,other,False,user,966,,,,,,
毕节市大方县果瓦乡上寨村庄房组滑坡.csv,,,other,False,user,966,,,,,,
黔东南州丹寨县雅灰乡上丛村上丛组古便滑坡.csv,,,other,False,user,966,,,,,,
毕节市纳雍县新房乡瓦厂村刘家寨组滑坡.csv,,,other,False,user,966,,,,,,
黔东南州凯里市大风洞镇大寨村田坝组滑坡.csv,,,other,False,user,1403,,,,,,
毕节市七星关区青场镇海寨村梭沙组岔沟滑坡.csv,,,other,False,user,18576,,,,,,
黔南州都匀市墨冲镇拉海村栗木山栗木山滑坡.csv,,,other,False,user,1474,,,,,,
贵阳市开阳县龙水乡花山村中间寨组滑坡.csv,,,other,False,user,18541,,,,,,
遵义市汇川区山盆镇丛坝村大元组（小田湾滑坡）组滑坡.csv,,,other,False,user,8204,,,,,,
黔东南州天柱县远口镇中团村湾头组3滑坡.csv,,,other,False,user,7298,,,,,,
六盘水市水城区勺米镇范家寨村小屋基组小屋基滑坡.csv,,,other,False,user,1343,,,,,,
六盘水市水城区化乐镇赵家河村下中寨组滑坡.csv,,,other,False,user,1358,,,,,,
贵阳市开阳县金中镇岩脚村小屯坡组桃花园滑坡.csv,,,other,False,user,966,,,,,,
黔西南州普安县高棉乡喜打村旦家庄组旦家庄滑坡.csv,,,other,False,user,966,,,,,,
铜仁市沿河县土地坳镇丰岩村双木岩组滑坡.csv,,,other,False,user,966,,,,,,
黔东南州镇远县报京乡报友村白岩组滑坡.csv,,,other,False,user,966,,,,,,
安顺市紫云县板当镇青塘村茶家湾组滑坡.csv,,,other,False,user,18575,,,,,,
铜仁市万山区黄道乡锁溪村细溪组滑坡.csv,,,other,False,user,18574,,,,,,
黔东南州凯里市舟溪镇平中村10、15组滑坡.csv,,,other,False,user,1403,,,,,,
毕节市赫章县野马川镇新场村牌坊组滑坡.csv,,,other,True,user,18576,,,,,,
六盘水市水城区蟠龙镇营发村三、八、九组滑坡.csv,,,other,False,user,20487,,,,,,
毕节市七星关区清水铺镇民族村大山组红豆树滑坡.csv,,,other,False,user,966,,,,,,
贵阳市清镇市暗流镇长坎村尾巴田组滑坡.csv,,,other,False,user,18640,,,,,,
黔西南州贞丰县龙场镇龙山村田家湾组田家湾滑坡.csv,,,other,False,user,18576,,,,,,
毕节市七星关区生机镇庆坪村沙树坡组滑坡.csv,,,other,False,user,18576,,,,,,
黔东南州镇远县大地乡双坝村中地龙组滑坡.csv,,,other,False,user,966,,,,,,
黔东南州黄平县重安镇马场村梯子岩组滑坡.csv,,,other,False,user,18640,,,,,,
毕节市黔西市中坪镇大湾村大湾组大湾滑坡.csv,,,other,False,user,18577,,,,,,
贵阳市开阳县龙水乡和平村阳尔排组滑坡.csv,,,other,False,user,18639,,,,,,
遵义市桐梓县新站镇九龙村换香组滑坡.csv,,,other,False,user,1212,,,,,,
铜仁市江口县德旺乡杨柳村朝阳山组滑坡.csv,,,other,False,user,18576,,,,,,
铜仁市思南县思林土家族苗族乡金龙村寺岭组金龙小学滑坡.csv,,,other,False,user,966,,,,,,
黔西南州普安县盘水街道大榜村代家组代家滑坡.csv,,,other,False,user,1355,,,,,,
毕节市织金县化起镇中山村李家寨组滑坡.csv,,,other,False,user,18577,,,,,,
铜仁市印江县板溪镇联合村上、下干组滑坡.csv,,,other,False,user,1210,,,,,,
遵义市赤水市大同镇四洞村二组欢喜坡滑坡.csv,,,other,False,user,14593,,,,,,
黔南州贵定县盘江镇长江村小山组滑坡.csv,,,other,False,user,951,,,,,,
铜仁市德江县潮砥镇石板社区安家组滑坡.csv,,,other,False,user,1210,,,,,,
黔东南州锦屏县铜鼓镇火冲村高凳组滑坡.csv,,,other,False,user,1401,,,,,,
铜仁市印江县缠溪镇周家湾村岩上组新塘滑坡.csv,,,other,False,user,966,,,,,,
毕节市织金县熊家场镇干河村大田组周其忠家背后滑坡.csv,,,other,False,user,566,,,,,,
六盘水市盘州市鸡场坪镇垤坞居委会7组河边（待核销）滑坡.csv,,,other,False,user,1368,,,,,,
铜仁市思南县大河坝镇桃树桠村白杨林组白杨林滑坡.csv,,,other,False,user,966,,,,,,
铜仁市思南县思林土家族苗族乡赶场坝村三岔田组三岔田滑坡.csv,,,other,False,user,966,,,,,,
黔东南州镇远县尚寨乡律令村大寨组滑坡.csv,,,other,False,user,1403,,,,,,
铜仁市玉屏县新店镇丙溪村牛鼻嘴组牛鼻嘴滑坡.csv,,,other,False,user,18573,,,,,,
铜仁市沿河县塘坝镇石泉村沙坝组滑坡.csv,,,other,False,user,18577,,,,,,
六盘水市盘州市坪地乡发冲村七组高阳滑坡.csv,,,other,False,user,18576,,,,,,
六盘水市水城区新街乡新街村水沟脚组滑坡.csv,,,other,False,user,1348,,,,,,
黔东南州丹寨县排调镇岔河村一组滑坡.csv,,,other,True,user,14593,,,,,,
毕节市威宁县龙场镇克沟村铁厂组滑坡.csv,,,other,False,user,966,,,,,,
遵义市习水县习酒镇岩寨村龙合组滑坡.csv,,,other,False,user,16095,,,,,,
铜仁市松桃县大路镇田坝村大沟组滑坡.csv,,,other,False,user,1210,,,,,,
贵阳市清镇市卫城镇莲花寺村石板桥组滑坡.csv,,,other,False,user,18640,,,,,,
黔南州福泉市马场坪街道甘粑哨村干榜组坟山滑坡.csv,,,other,False,user,18640,,,,,,
毕节市纳雍县曙光镇大坪子村铜厂坡、凉水井、龙翻坡组滑坡.csv,,,other,False,user,1166,,,,,,
黔东南州镇远县蕉溪镇柳溪村岑上组湾沟组滑坡.csv,,,other,False,user,14593,,,,,,
毕节市织金县三甲街道陭结河村黄土坡组滑坡.csv,,,other,False,user,1234,,,,,,
黔东南州黄平县野洞河镇仁里村白家庄组久良冲滑坡.csv,,,other,False,user,966,,,,,,
黔东南州台江县萃文街道番省村该汪寨滑坡.csv,,,other,False,user,1403,,,,,,
铜仁市万山区黄道乡锁溪村中黄茶组中黄茶组滑坡.csv,,,other,False,user,18574,,,,,,
毕节市织金县实兴乡补鲊村伍相田组三棵树滑坡.csv,,,other,False,user,18576,,,,,,
遵义市道真县忠信镇石笋村大地湾组滑坡.csv,,,other,False,user,955,,,,,,
毕节市七星关区层台镇付家沟村关门山组滑坡.csv,,,other,False,user,966,,,,,,
铜仁市松桃县寨英镇半沟村马尿水组滑坡.csv,,,other,False,user,1548,,,,,,
毕节市黔西市重新镇碗厂沟村谢家半坡组谢家半坡滑坡.csv,,,other,False,user,18578,,,,,,
安顺市镇宁县江龙镇龙潭村纳马组纳马组滑坡.csv,,,other,False,user,18640,,,,,,
遵义市汇川区团泽镇木杨村五凤十二组滑坡.csv,,,other,False,user,1369,,,,,,
遵义市习水县二里镇观摩村大河组环山水库滑坡.csv,,,other,False,user,1303,,,,,,
铜仁市沿河县洪渡镇洪渡村四方石组堡上滑坡.csv,,,other,False,user,18577,,,,,,
毕节市黔西市中坪镇良丰村下坝组大水井滑坡.csv,,,other,False,user,1433,,,,,,
贵阳市息烽县鹿窝镇马屯村水浇连组水浇连滑坡.csv,,,other,False,user,18640,,,,,,
铜仁市思南县关中坝街道三塘村大岩门组大岩门滑坡.csv,,,other,False,user,18520,,,,,,
黔南州罗甸县茂井镇丰井村三组老村委会滑坡.csv,,,other,False,user,1408,,,,,,
黔西南州贞丰县沙坪镇这年村塘兴寨组塘兴寨滑坡.csv,,,other,False,user,18576,,,,,,
"六盘水市盘州市红果街道中沙村3,5,6组茨门沟滑坡.csv",,,other,False,user,20715,,,,,,
遵义市仁怀市茅坝镇立岩村小寨组滑坡1滑坡.csv,,,other,True,user,1338,,,,,,
铜仁市松桃县牛郎镇开门村老屋场组滑坡.csv,,,other,False,user,1211,,,,,,
黔东南州台江县南宫镇拥党村4组滑坡.csv,,,other,False,user,14595,,,,,,
黔西南州兴仁市新龙场镇大洼村半坡组滑坡.csv,,,other,False,user,1549,,,,,,
黔东南州岑巩县注溪镇衙院村地米组地米滑坡.csv,,,other,False,user,20788,,,,,,
遵义市习水县桑木镇当坝村茶林组滑坡.csv,,,other,False,user,16418,,,,,,
黔东南州榕江县计划乡摆勒村5组滑坡.csv,,,other,False,user,966,,,,,,
黔东南州黄平县野洞河镇新华村青杠林组滑坡.csv,,,other,False,user,18576,,,,,,
毕节市威宁县金钟镇树林村岩脚组滑坡.csv,,,other,False,user,1407,,,,,,
黔东南州三穗县长吉镇大寨村老屋基九组滑坡.csv,,,other,False,user,18576,,,,,,
黔西南州晴隆县中营镇高原村新朝组新朝滑坡.csv,,,other,False,user,966,,,,,,
贵阳市开阳县高寨乡大冲村翁柱组滑坡.csv,,,other,False,user,966,,,,,,
黔西南州安龙县万峰湖镇永和居委会秧田湾组滑坡.csv,,,other,False,user,1548,,,,,,
六盘水市水城区比德镇大寨村水井组滑坡.csv,,,other,False,user,966,,,,,,
毕节市纳雍县羊场乡新联村猫儿兔组猫儿兔滑坡.csv,,,other,False,user,14747,,,,,,
黔南州长顺县广顺镇立木村洒金组滑坡.csv,,,other,False,user,966,,,,,,
六盘水市六枝特区龙河镇迎风村老蛇坡组滑坡.csv,,,other,False,user,1103,,,,,,
毕节市百里杜鹃管理区百纳乡龙竹村和平组王家寨滑坡.csv,,,other,False,user,966,,,,,,
遵义市务川县泥高镇竹园村中心一组、三组滑坡.csv,,,other,False,user,1337,,,,,,
毕节市纳雍县骔岭镇坪箐社区坡头组滑坡.csv,,,other,False,user,1338,,,,,,
六盘水市水城区蟠龙镇百车河村沙坡一组滑坡.csv,,,other,False,user,1369,,,,,,
遵义市习水县大坡镇田坝村农田组水井湾滑坡.csv,,,other,False,user,966,,,,,,
遵义市道真县阳溪镇四坪村双岔组双岔滑坡.csv,,,other,False,user,18577,,,,,,
黔南州贵定县昌明镇高坡村荷花组筷子坡滑坡.csv,,,other,False,user,18576,,,,,,
毕节市织金县三甲街道大街村偏坡组2号滑坡.csv,,,other,False,user,1412,,,,,,
铜仁市印江县中兴街道小河村安家坡组滑坡.csv,,,other,False,user,1210,,,,,,
铜仁市德江县共和镇茶坨村谢家塘组谢家塘滑坡.csv,,,other,False,user,966,,,,,,
黔西南州安龙县笃山镇纳黑村纳荣组滑坡.csv,,,other,False,user,1375,,,,,,
遵义市务川县泥高镇竹园村王家湾组滑坡.csv,,,other,False,user,1338,,,,,,
铜仁市松桃县妙隘乡滥田村陶家组滑坡.csv,,,other,False,user,1201,,,,,,
黔西南州晴隆县沙子镇兴合村五组半坡滑坡.csv,,,other,True,user,1368,,,,,,
六盘水市水城区发耳镇双井村白家寨组滑坡.csv,,,other,False,user,970,,,,,,
铜仁市印江县紫薇镇张家坝村陈家坡组陈家坡滑坡.csv,,,other,False,user,1210,,,,,,
贵阳市息烽县鹿窝镇三友村娅口组芦蒿塘滑坡.csv,,,other,True,user,1333,,,,,,
遵义市桐梓县坡渡镇木人台村后台组竹林坝滑坡.csv,,,other,False,user,16422,,,,,,
六盘水市水城区米箩镇草果村李花组滑坡.csv,,,other,False,user,18576,,,,,,
遵义市汇川区山盆镇丛坝村大青组（大青滑坡）组滑坡.csv,,,other,False,user,8204,,,,,,
铜仁市思南县关中坝街道宋家坪村高家寨组高家寨滑坡.csv,,,other,False,user,966,,,,,,
黔西南州兴义市乌沙镇大兴寨村小河边组待核销滑坡.csv,,,other,False,user,18576,,,,,,
黔西南州兴仁市下山镇民族村三角山组滑坡.csv,,,other,False,user,966,,,,,,
贵阳市乌当区下坝镇喇平村龙井田大石板滑坡.csv,,,other,False,user,18640,,,,,,
六盘水市水城区都格镇新盘村新龙组滑坡.csv,,,other,False,user,18576,,,,,,
安顺市普定县穿洞街道景湖村旧院组（待核销）滑坡.csv,,,other,True,user,1554,,,,,,
黔南州罗甸县茂井镇茂井村边圩三组滑坡.csv,,,other,False,user,1408,,,,,,
